CUPS;Fecha;Hora;Consumo_kWh;Metodo_obtencion
ES0031408111422004VY0F;19/03/2021;17;0,466;R
ES0031408111422004VY0F;19/03/2021;18;0,37;R
ES0031408111422004VY0F;19/03/2021;19;0,36;R
ES0031408111422004VY0F;19/03/2021;20;0,469;R
ES0031408111422004VY0F;19/03/2021;21;0,56;R
ES0031408111422004VY0F;19/03/2021;22;0,37;R
ES0031408111422004VY0F;19/03/2021;23;0,263;R
ES0031408111422004VY0F;20/03/2021;0;0,241;R
ES0031408111422004VY0F;20/03/2021;1;0,193;R
ES0031408111422004VY0F;20/03/2021;2;0,171;R
ES0031408111422004VY0F;20/03/2021;3;0,148;R
ES0031408111422004VY0F;20/03/2021;4;0,147;R
ES0031408111422004VY0F;20/03/2021;5;0,146;R
ES0031408111422004VY0F;20/03/2021;6;0,143;R
ES0031408111422004VY0F;20/03/2021;7;0,14;R
ES0031408111422004VY0F;20/03/2021;8;0,273;R
ES0031408111422004VY0F;20/03/2021;9;0,285;R
ES0031408111422004VY0F;20/03/2021;10;0,319;R
ES0031408111422004VY0F;20/03/2021;11;0,179;R
ES0031408111422004VY0F;20/03/2021;12;0,261;R
ES0031408111422004VY0F;20/03/2021;13;0,291;R
ES0031408111422004VY0F;20/03/2021;14;0,215;R
ES0031408111422004VY0F;20/03/2021;15;0,17;R
ES0031408111422004VY0F;20/03/2021;16;0,168;R
ES0031408111422004VY0F;20/03/2021;17;0,2;R
ES0031408111422004VY0F;20/03/2021;18;0,214;R
ES0031408111422004VY0F;20/03/2021;19;0,585;R
ES0031408111422004VY0F;20/03/2021;20;0,471;R
ES0031408111422004VY0F;20/03/2021;21;0,385;R
ES0031408111422004VY0F;20/03/2021;22;0,524;R
ES0031408111422004VY0F;20/03/2021;23;0,24;R
ES0031408111422004VY0F;21/03/2021;0;0,219;R
ES0031408111422004VY0F;21/03/2021;1;0,154;R
ES0031408111422004VY0F;21/03/2021;2;0,152;R
ES0031408111422004VY0F;21/03/2021;3;0,191;R
ES0031408111422004VY0F;21/03/2021;4;0,179;R
ES0031408111422004VY0F;21/03/2021;5;0,148;R
ES0031408111422004VY0F;21/03/2021;6;0,147;R
ES0031408111422004VY0F;21/03/2021;7;0,144;R
ES0031408111422004VY0F;21/03/2021;8;0,286;R
ES0031408111422004VY0F;21/03/2021;9;0,398;R
ES0031408111422004VY0F;21/03/2021;10;0,587;R
ES0031408111422004VY0F;21/03/2021;11;0,666;R
ES0031408111422004VY0F;21/03/2021;12;0,145;R
ES0031408111422004VY0F;21/03/2021;13;0,19;R
ES0031408111422004VY0F;21/03/2021;14;0,181;R
ES0031408111422004VY0F;21/03/2021;15;0,291;R
ES0031408111422004VY0F;21/03/2021;16;0,165;R
ES0031408111422004VY0F;21/03/2021;17;0,243;R
ES0031408111422004VY0F;21/03/2021;18;0,114;R
ES0031408111422004VY0F;21/03/2021;19;0,123;R
ES0031408111422004VY0F;21/03/2021;20;0,491;R
ES0031408111422004VY0F;21/03/2021;21;0,444;R
ES0031408111422004VY0F;21/03/2021;22;0,3;R
ES0031408111422004VY0F;21/03/2021;23;0,171;R
ES0031408111422004VY0F;22/03/2021;0;0,171;R
ES0031408111422004VY0F;22/03/2021;1;0,148;R
ES0031408111422004VY0F;22/03/2021;2;0,144;R
ES0031408111422004VY0F;22/03/2021;3;0,112;R
ES0031408111422004VY0F;22/03/2021;4;0,113;R
ES0031408111422004VY0F;22/03/2021;5;0,123;R
ES0031408111422004VY0F;22/03/2021;6;0,098;R
ES0031408111422004VY0F;22/03/2021;7;0,17;R
ES0031408111422004VY0F;22/03/2021;8;0,282;R
ES0031408111422004VY0F;22/03/2021;9;0,35;R
ES0031408111422004VY0F;22/03/2021;10;0,576;R
ES0031408111422004VY0F;22/03/2021;11;0,476;R
ES0031408111422004VY0F;22/03/2021;12;0,579;R
ES0031408111422004VY0F;22/03/2021;13;0,26;R
ES0031408111422004VY0F;22/03/2021;14;0,438;R
ES0031408111422004VY0F;22/03/2021;15;0,448;R
ES0031408111422004VY0F;22/03/2021;16;0,497;R
ES0031408111422004VY0F;22/03/2021;17;0,352;R
ES0031408111422004VY0F;22/03/2021;18;0,32;R
ES0031408111422004VY0F;22/03/2021;19;0,26;R
ES0031408111422004VY0F;22/03/2021;20;0,322;R
ES0031408111422004VY0F;22/03/2021;21;0,289;R
ES0031408111422004VY0F;22/03/2021;22;0,197;R
ES0031408111422004VY0F;22/03/2021;23;0,209;R
ES0031408111422004VY0F;23/03/2021;0;0,18;R
ES0031408111422004VY0F;23/03/2021;1;0,192;R
ES0031408111422004VY0F;23/03/2021;2;0,133;R
ES0031408111422004VY0F;23/03/2021;3;0,183;R
ES0031408111422004VY0F;23/03/2021;4;0,194;R
ES0031408111422004VY0F;23/03/2021;5;0,178;R
ES0031408111422004VY0F;23/03/2021;6;0,155;R
ES0031408111422004VY0F;23/03/2021;7;0,24;R
ES0031408111422004VY0F;23/03/2021;8;0,33;R
ES0031408111422004VY0F;23/03/2021;9;0,312;R
ES0031408111422004VY0F;23/03/2021;10;0,287;R
ES0031408111422004VY0F;23/03/2021;11;0,238;R
ES0031408111422004VY0F;23/03/2021;12;0,179;R
ES0031408111422004VY0F;23/03/2021;13;0,299;R
ES0031408111422004VY0F;23/03/2021;14;0,41;R
ES0031408111422004VY0F;23/03/2021;15;0,325;R
ES0031408111422004VY0F;23/03/2021;16;0,271;R
ES0031408111422004VY0F;23/03/2021;17;0,244;R
ES0031408111422004VY0F;23/03/2021;18;0,196;R
ES0031408111422004VY0F;23/03/2021;19;0,27;R
ES0031408111422004VY0F;23/03/2021;20;0,394;R
ES0031408111422004VY0F;23/03/2021;21;0,573;R
ES0031408111422004VY0F;23/03/2021;22;0,447;R
ES0031408111422004VY0F;23/03/2021;23;0,244;R
ES0031408111422004VY0F;24/03/2021;0;0,245;R
ES0031408111422004VY0F;24/03/2021;1;0,612;R
ES0031408111422004VY0F;24/03/2021;2;0,67;R
ES0031408111422004VY0F;24/03/2021;3;0,151;R
ES0031408111422004VY0F;24/03/2021;4;0,149;R
ES0031408111422004VY0F;24/03/2021;5;0,147;R
ES0031408111422004VY0F;24/03/2021;6;0,149;R
ES0031408111422004VY0F;24/03/2021;7;0,138;R
ES0031408111422004VY0F;24/03/2021;8;0,336;R
ES0031408111422004VY0F;24/03/2021;9;0,38;R
ES0031408111422004VY0F;24/03/2021;10;0,281;R
ES0031408111422004VY0F;24/03/2021;11;0,336;R
ES0031408111422004VY0F;24/03/2021;12;0,323;R
ES0031408111422004VY0F;24/03/2021;13;0,251;R
ES0031408111422004VY0F;24/03/2021;14;0,524;R
ES0031408111422004VY0F;24/03/2021;15;0,69;R
ES0031408111422004VY0F;24/03/2021;16;0,801;R
ES0031408111422004VY0F;24/03/2021;17;0,577;R
ES0031408111422004VY0F;24/03/2021;18;0,353;R
ES0031408111422004VY0F;24/03/2021;19;0,343;R
ES0031408111422004VY0F;24/03/2021;20;0,473;R
ES0031408111422004VY0F;24/03/2021;21;0,336;R
ES0031408111422004VY0F;24/03/2021;22;0,232;R
ES0031408111422004VY0F;24/03/2021;23;0,237;R
ES0031408111422004VY0F;25/03/2021;0;0,169;R
ES0031408111422004VY0F;25/03/2021;1;0,149;R
ES0031408111422004VY0F;25/03/2021;2;0,188;R
ES0031408111422004VY0F;25/03/2021;3;0,184;R
ES0031408111422004VY0F;25/03/2021;4;0,181;R
ES0031408111422004VY0F;25/03/2021;5;0,149;R
ES0031408111422004VY0F;25/03/2021;6;0,148;R
ES0031408111422004VY0F;25/03/2021;7;0,12;R
ES0031408111422004VY0F;25/03/2021;8;0,315;R
ES0031408111422004VY0F;25/03/2021;9;0,377;R
ES0031408111422004VY0F;25/03/2021;10;0,197;R
ES0031408111422004VY0F;25/03/2021;11;0,304;R
ES0031408111422004VY0F;25/03/2021;12;0,304;R
ES0031408111422004VY0F;25/03/2021;13;0,303;R
ES0031408111422004VY0F;25/03/2021;14;0,377;R
ES0031408111422004VY0F;25/03/2021;15;0,302;R
ES0031408111422004VY0F;25/03/2021;16;0,254;R
ES0031408111422004VY0F;25/03/2021;17;0,272;R
ES0031408111422004VY0F;25/03/2021;18;0,253;R
ES0031408111422004VY0F;25/03/2021;19;0,168;R
ES0031408111422004VY0F;25/03/2021;20;0,271;R
ES0031408111422004VY0F;25/03/2021;21;0,46;R
ES0031408111422004VY0F;25/03/2021;22;0,636;R
ES0031408111422004VY0F;25/03/2021;23;0,563;R
ES0031408111422004VY0F;26/03/2021;0;0,271;R
ES0031408111422004VY0F;26/03/2021;1;0,168;R
ES0031408111422004VY0F;26/03/2021;2;0,155;R
ES0031408111422004VY0F;26/03/2021;3;0,155;R
ES0031408111422004VY0F;26/03/2021;4;0,154;R
ES0031408111422004VY0F;26/03/2021;5;0,157;R
ES0031408111422004VY0F;26/03/2021;6;0,197;R
ES0031408111422004VY0F;26/03/2021;7;0,301;R
ES0031408111422004VY0F;26/03/2021;8;0,339;R
ES0031408111422004VY0F;26/03/2021;9;0,391;R
ES0031408111422004VY0F;26/03/2021;10;0,259;R
ES0031408111422004VY0F;26/03/2021;11;0,29;R
ES0031408111422004VY0F;26/03/2021;12;0,381;R
ES0031408111422004VY0F;26/03/2021;13;0,164;R
ES0031408111422004VY0F;26/03/2021;14;0,265;R
ES0031408111422004VY0F;26/03/2021;15;0,499;R
ES0031408111422004VY0F;26/03/2021;16;0,715;R
ES0031408111422004VY0F;26/03/2021;17;0,523;R
ES0031408111422004VY0F;26/03/2021;18;0,351;R
ES0031408111422004VY0F;26/03/2021;19;0,191;R
ES0031408111422004VY0F;26/03/2021;20;0,267;R
ES0031408111422004VY0F;26/03/2021;21;0,383;R
ES0031408111422004VY0F;26/03/2021;22;0,372;R
ES0031408111422004VY0F;26/03/2021;23;0,199;R
ES0031408111422004VY0F;27/03/2021;0;0,158;R
ES0031408111422004VY0F;27/03/2021;1;0,207;R
ES0031408111422004VY0F;27/03/2021;2;0,184;R
ES0031408111422004VY0F;27/03/2021;3;0,192;R
ES0031408111422004VY0F;27/03/2021;4;0,148;R
ES0031408111422004VY0F;27/03/2021;5;0,138;R
ES0031408111422004VY0F;27/03/2021;6;0,139;R
ES0031408111422004VY0F;27/03/2021;7;0,147;R
ES0031408111422004VY0F;27/03/2021;8;0,261;R
ES0031408111422004VY0F;27/03/2021;9;0,42;R
ES0031408111422004VY0F;27/03/2021;10;0,314;R
ES0031408111422004VY0F;27/03/2021;11;0,269;R
ES0031408111422004VY0F;27/03/2021;12;0,196;R
ES0031408111422004VY0F;27/03/2021;13;0,176;R
ES0031408111422004VY0F;27/03/2021;14;0,15;R
ES0031408111422004VY0F;27/03/2021;15;0,149;R
ES0031408111422004VY0F;27/03/2021;16;0,177;R
ES0031408111422004VY0F;27/03/2021;17;0,142;R
ES0031408111422004VY0F;27/03/2021;18;0,144;R
ES0031408111422004VY0F;27/03/2021;19;0,254;R
ES0031408111422004VY0F;27/03/2021;20;0,411;R
ES0031408111422004VY0F;27/03/2021;21;0,377;R
ES0031408111422004VY0F;27/03/2021;22;0,478;R
ES0031408111422004VY0F;27/03/2021;23;0,204;R
ES0031408111422004VY0F;28/03/2021;0;0,166;R
ES0031408111422004VY0F;28/03/2021;1;0,166;R
ES0031408111422004VY0F;28/03/2021;3;0,135;R
ES0031408111422004VY0F;28/03/2021;4;0,158;R
ES0031408111422004VY0F;28/03/2021;5;0,183;R
ES0031408111422004VY0F;28/03/2021;6;0,186;R
ES0031408111422004VY0F;28/03/2021;7;0,175;R
ES0031408111422004VY0F;28/03/2021;8;0,249;R
ES0031408111422004VY0F;28/03/2021;9;0,191;R
ES0031408111422004VY0F;28/03/2021;10;0,531;R
ES0031408111422004VY0F;28/03/2021;11;0,722;R
ES0031408111422004VY0F;28/03/2021;12;0,218;R
ES0031408111422004VY0F;28/03/2021;13;0,135;R
ES0031408111422004VY0F;28/03/2021;14;0,146;R
ES0031408111422004VY0F;28/03/2021;15;0,191;R
ES0031408111422004VY0F;28/03/2021;16;0,181;R
ES0031408111422004VY0F;28/03/2021;17;0,175;R
ES0031408111422004VY0F;28/03/2021;18;0,15;R
ES0031408111422004VY0F;28/03/2021;19;0,291;R
ES0031408111422004VY0F;28/03/2021;20;0,226;R
ES0031408111422004VY0F;28/03/2021;21;0,275;R
ES0031408111422004VY0F;28/03/2021;22;0,439;R
ES0031408111422004VY0F;28/03/2021;23;0,208;R
ES0031408111422004VY0F;29/03/2021;0;0,209;R
ES0031408111422004VY0F;29/03/2021;1;0,204;R
ES0031408111422004VY0F;29/03/2021;2;0,186;R
ES0031408111422004VY0F;29/03/2021;3;0,16;R
ES0031408111422004VY0F;29/03/2021;4;0,157;R
ES0031408111422004VY0F;29/03/2021;5;0,172;R
ES0031408111422004VY0F;29/03/2021;6;0,153;R
ES0031408111422004VY0F;29/03/2021;7;0,133;R
ES0031408111422004VY0F;29/03/2021;8;0,316;R
ES0031408111422004VY0F;29/03/2021;9;0,444;R
ES0031408111422004VY0F;29/03/2021;10;0,272;R
ES0031408111422004VY0F;29/03/2021;11;0,282;R
ES0031408111422004VY0F;29/03/2021;12;0,233;R
ES0031408111422004VY0F;29/03/2021;13;0,191;R
ES0031408111422004VY0F;29/03/2021;14;0,268;R
ES0031408111422004VY0F;29/03/2021;15;0,526;R
ES0031408111422004VY0F;29/03/2021;16;0,656;R
ES0031408111422004VY0F;29/03/2021;17;0,354;R
ES0031408111422004VY0F;29/03/2021;18;0,459;R
ES0031408111422004VY0F;29/03/2021;19;0,191;R
ES0031408111422004VY0F;29/03/2021;20;0,181;R
ES0031408111422004VY0F;29/03/2021;21;0,271;R
ES0031408111422004VY0F;29/03/2021;22;0,419;R
ES0031408111422004VY0F;29/03/2021;23;0,176;R
ES0031408111422004VY0F;30/03/2021;0;0,146;R
ES0031408111422004VY0F;30/03/2021;1;0,164;R
ES0031408111422004VY0F;30/03/2021;2;0,154;R
ES0031408111422004VY0F;30/03/2021;3;0,192;R
ES0031408111422004VY0F;30/03/2021;4;0,183;R
ES0031408111422004VY0F;30/03/2021;5;0,176;R
ES0031408111422004VY0F;30/03/2021;6;0,15;R
ES0031408111422004VY0F;30/03/2021;7;0,149;R
ES0031408111422004VY0F;30/03/2021;8;0,254;R
ES0031408111422004VY0F;30/03/2021;9;0,403;R
ES0031408111422004VY0F;30/03/2021;10;0,227;R
ES0031408111422004VY0F;30/03/2021;11;0,297;R
ES0031408111422004VY0F;30/03/2021;12;0,202;R
ES0031408111422004VY0F;30/03/2021;13;0,235;R
ES0031408111422004VY0F;30/03/2021;14;0,285;R
ES0031408111422004VY0F;30/03/2021;15;0,288;R
ES0031408111422004VY0F;30/03/2021;16;0,218;R
ES0031408111422004VY0F;30/03/2021;17;0,213;R
ES0031408111422004VY0F;30/03/2021;18;0,191;R
ES0031408111422004VY0F;30/03/2021;19;0,144;R
ES0031408111422004VY0F;30/03/2021;20;0,41;R
ES0031408111422004VY0F;30/03/2021;21;0,43;R
ES0031408111422004VY0F;30/03/2021;22;0,297;R
ES0031408111422004VY0F;30/03/2021;23;0,216;R
ES0031408111422004VY0F;31/03/2021;0;0,224;R
ES0031408111422004VY0F;31/03/2021;1;0,2;R
ES0031408111422004VY0F;31/03/2021;2;0,134;R
ES0031408111422004VY0F;31/03/2021;3;0,128;R
ES0031408111422004VY0F;31/03/2021;4;0,127;R
ES0031408111422004VY0F;31/03/2021;5;0,131;R
ES0031408111422004VY0F;31/03/2021;6;0,125;R
ES0031408111422004VY0F;31/03/2021;7;0,17;R
ES0031408111422004VY0F;31/03/2021;8;0,258;R
ES0031408111422004VY0F;31/03/2021;9;0,424;R
ES0031408111422004VY0F;31/03/2021;10;0,275;R
ES0031408111422004VY0F;31/03/2021;11;0,178;R
ES0031408111422004VY0F;31/03/2021;12;0,124;R
ES0031408111422004VY0F;31/03/2021;13;0,118;R
ES0031408111422004VY0F;31/03/2021;14;0,149;R
ES0031408111422004VY0F;31/03/2021;15;0,44;R
ES0031408111422004VY0F;31/03/2021;16;0,755;R
ES0031408111422004VY0F;31/03/2021;17;0,376;R
ES0031408111422004VY0F;31/03/2021;18;0,305;R
ES0031408111422004VY0F;31/03/2021;19;0,155;R
ES0031408111422004VY0F;31/03/2021;20;0,143;R
ES0031408111422004VY0F;31/03/2021;21;0,121;R
ES0031408111422004VY0F;31/03/2021;22;0,113;R
ES0031408111422004VY0F;31/03/2021;23;0,123;R
ES0031408111422004VY0F;01/04/2021;0;0,122;R
ES0031408111422004VY0F;01/04/2021;1;0,131;R
ES0031408111422004VY0F;01/04/2021;2;0,164;R
ES0031408111422004VY0F;01/04/2021;3;0,155;R
ES0031408111422004VY0F;01/04/2021;4;0,125;R
ES0031408111422004VY0F;01/04/2021;5;0,122;R
ES0031408111422004VY0F;01/04/2021;6;0,11;R
ES0031408111422004VY0F;01/04/2021;7;0,105;R
ES0031408111422004VY0F;01/04/2021;8;0,121;R
ES0031408111422004VY0F;01/04/2021;9;0,092;R
ES0031408111422004VY0F;01/04/2021;10;0,121;R
ES0031408111422004VY0F;01/04/2021;11;0,13;R
ES0031408111422004VY0F;01/04/2021;12;0,163;R
ES0031408111422004VY0F;01/04/2021;13;0,154;R
ES0031408111422004VY0F;01/04/2021;14;0,125;R
ES0031408111422004VY0F;01/04/2021;15;0,123;R
ES0031408111422004VY0F;01/04/2021;16;0,107;R
ES0031408111422004VY0F;01/04/2021;17;0,112;R
ES0031408111422004VY0F;01/04/2021;18;0,12;R
ES0031408111422004VY0F;01/04/2021;19;0,093;R
ES0031408111422004VY0F;01/04/2021;20;0,12;R
ES0031408111422004VY0F;01/04/2021;21;0,13;R
ES0031408111422004VY0F;01/04/2021;22;0,162;R
ES0031408111422004VY0F;01/04/2021;23;0,154;R
ES0031408111422004VY0F;02/04/2021;0;0,125;R
ES0031408111422004VY0F;02/04/2021;1;0,123;R
ES0031408111422004VY0F;02/04/2021;2;0,095;R
ES0031408111422004VY0F;02/04/2021;3;0,121;R
ES0031408111422004VY0F;02/04/2021;4;0,101;R
ES0031408111422004VY0F;02/04/2021;5;0,112;R
ES0031408111422004VY0F;02/04/2021;6;0,105;R
ES0031408111422004VY0F;02/04/2021;7;0,108;R
ES0031408111422004VY0F;02/04/2021;8;0,167;R
ES0031408111422004VY0F;02/04/2021;9;0,157;R
ES0031408111422004VY0F;02/04/2021;10;0,125;R
ES0031408111422004VY0F;02/04/2021;11;0,122;R
ES0031408111422004VY0F;02/04/2021;12;0,119;R
ES0031408111422004VY0F;02/04/2021;13;0,097;R
ES0031408111422004VY0F;02/04/2021;14;0,12;R
ES0031408111422004VY0F;02/04/2021;15;0,094;R
ES0031408111422004VY0F;02/04/2021;16;0,12;R
ES0031408111422004VY0F;02/04/2021;17;0,1;R
ES0031408111422004VY0F;02/04/2021;18;0,154;R
ES0031408111422004VY0F;02/04/2021;19;0,16;R
ES0031408111422004VY0F;02/04/2021;20;0,152;R
ES0031408111422004VY0F;02/04/2021;21;0,119;R
ES0031408111422004VY0F;02/04/2021;22;0,103;R
ES0031408111422004VY0F;02/04/2021;23;0,122;R
ES0031408111422004VY0F;03/04/2021;0;0,097;R
ES0031408111422004VY0F;03/04/2021;1;0,119;R
ES0031408111422004VY0F;03/04/2021;2;0,107;R
ES0031408111422004VY0F;03/04/2021;3;0,109;R
ES0031408111422004VY0F;03/04/2021;4;0,125;R
ES0031408111422004VY0F;03/04/2021;5;0,167;R
ES0031408111422004VY0F;03/04/2021;6;0,155;R
ES0031408111422004VY0F;03/04/2021;7;0,125;R
ES0031408111422004VY0F;03/04/2021;8;0,119;R
ES0031408111422004VY0F;03/04/2021;9;0,099;R
ES0031408111422004VY0F;03/04/2021;10;0,121;R
ES0031408111422004VY0F;03/04/2021;11;0,094;R
ES0031408111422004VY0F;03/04/2021;12;0,121;R
ES0031408111422004VY0F;03/04/2021;13;0,096;R
ES0031408111422004VY0F;03/04/2021;14;0,12;R
ES0031408111422004VY0F;03/04/2021;15;0,166;R
ES0031408111422004VY0F;03/04/2021;16;0,157;R
ES0031408111422004VY0F;03/04/2021;17;0,137;R
ES0031408111422004VY0F;03/04/2021;18;0,113;R
ES0031408111422004VY0F;03/04/2021;19;0,124;R
ES0031408111422004VY0F;03/04/2021;20;0,117;R
ES0031408111422004VY0F;03/04/2021;21;0,102;R
ES0031408111422004VY0F;03/04/2021;22;0,122;R
ES0031408111422004VY0F;03/04/2021;23;0,099;R
ES0031408111422004VY0F;04/04/2021;0;0,118;R
ES0031408111422004VY0F;04/04/2021;1;0,167;R
ES0031408111422004VY0F;04/04/2021;2;0,158;R
ES0031408111422004VY0F;04/04/2021;3;0,134;R
ES0031408111422004VY0F;04/04/2021;4;0,116;R
ES0031408111422004VY0F;04/04/2021;5;0,122;R
ES0031408111422004VY0F;04/04/2021;6;0,097;R
ES0031408111422004VY0F;04/04/2021;7;0,117;R
ES0031408111422004VY0F;04/04/2021;8;0,105;R
ES0031408111422004VY0F;04/04/2021;9;0,11;R
ES0031408111422004VY0F;04/04/2021;10;0,109;R
ES0031408111422004VY0F;04/04/2021;11;0,153;R
ES0031408111422004VY0F;04/04/2021;12;0,153;R
ES0031408111422004VY0F;04/04/2021;13;0,152;R
ES0031408111422004VY0F;04/04/2021;14;0,123;R
ES0031408111422004VY0F;04/04/2021;15;0,099;R
ES0031408111422004VY0F;04/04/2021;16;0,122;R
ES0031408111422004VY0F;04/04/2021;17;0,102;R
ES0031408111422004VY0F;04/04/2021;18;0,113;R
ES0031408111422004VY0F;04/04/2021;19;0,112;R
ES0031408111422004VY0F;04/04/2021;20;0,103;R
ES0031408111422004VY0F;04/04/2021;21;0,12;R
ES0031408111422004VY0F;04/04/2021;22;0,168;R
ES0031408111422004VY0F;04/04/2021;23;0,156;R
ES0031408111422004VY0F;05/04/2021;0;0,235;R
ES0031408111422004VY0F;05/04/2021;1;0,176;R
ES0031408111422004VY0F;05/04/2021;2;0,137;R
ES0031408111422004VY0F;05/04/2021;3;0,129;R
ES0031408111422004VY0F;05/04/2021;4;0,119;R
ES0031408111422004VY0F;05/04/2021;5;0,105;R
ES0031408111422004VY0F;05/04/2021;6;0,123;R
ES0031408111422004VY0F;05/04/2021;7;0,168;R
ES0031408111422004VY0F;05/04/2021;8;0,161;R
ES0031408111422004VY0F;05/04/2021;9;0,232;R
ES0031408111422004VY0F;05/04/2021;10;0,289;R
ES0031408111422004VY0F;05/04/2021;11;0,361;R
ES0031408111422004VY0F;05/04/2021;12;0,19;R
ES0031408111422004VY0F;05/04/2021;13;0,126;R
ES0031408111422004VY0F;05/04/2021;14;0,124;R
ES0031408111422004VY0F;05/04/2021;15;0,111;R
ES0031408111422004VY0F;05/04/2021;16;0,158;R
ES0031408111422004VY0F;05/04/2021;17;0,162;R
ES0031408111422004VY0F;05/04/2021;18;0,155;R
ES0031408111422004VY0F;05/04/2021;19;0,658;R
ES0031408111422004VY0F;05/04/2021;20;0,586;R
ES0031408111422004VY0F;05/04/2021;21;0,442;R
ES0031408111422004VY0F;05/04/2021;22;0,21;R
ES0031408111422004VY0F;05/04/2021;23;0,174;R
ES0031408111422004VY0F;06/04/2021;0;0,185;R
ES0031408111422004VY0F;06/04/2021;1;0,194;R
ES0031408111422004VY0F;06/04/2021;2;0,184;R
ES0031408111422004VY0F;06/04/2021;3;0,196;R
ES0031408111422004VY0F;06/04/2021;4;0,15;R
ES0031408111422004VY0F;06/04/2021;5;0,15;R
ES0031408111422004VY0F;06/04/2021;6;0,145;R
ES0031408111422004VY0F;06/04/2021;7;0,146;R
ES0031408111422004VY0F;06/04/2021;8;0,289;R
ES0031408111422004VY0F;06/04/2021;9;0,36;R
ES0031408111422004VY0F;06/04/2021;10;0,27;R
ES0031408111422004VY0F;06/04/2021;11;0,312;R
ES0031408111422004VY0F;06/04/2021;12;0,298;R
ES0031408111422004VY0F;06/04/2021;13;0,264;R
ES0031408111422004VY0F;06/04/2021;14;0,376;R
ES0031408111422004VY0F;06/04/2021;15;0,323;R
ES0031408111422004VY0F;06/04/2021;16;0,268;R
ES0031408111422004VY0F;06/04/2021;17;0,254;R
ES0031408111422004VY0F;06/04/2021;18;0,272;R
ES0031408111422004VY0F;06/04/2021;19;0,316;R
ES0031408111422004VY0F;06/04/2021;20;0,679;R
ES0031408111422004VY0F;06/04/2021;21;0,441;R
ES0031408111422004VY0F;06/04/2021;22;0,326;R
ES0031408111422004VY0F;06/04/2021;23;0,221;R
ES0031408111422004VY0F;07/04/2021;0;0,211;R
ES0031408111422004VY0F;07/04/2021;1;0,202;R
ES0031408111422004VY0F;07/04/2021;2;0,183;R
ES0031408111422004VY0F;07/04/2021;3;0,193;R
ES0031408111422004VY0F;07/04/2021;4;0,186;R
ES0031408111422004VY0F;07/04/2021;5;0,18;R
ES0031408111422004VY0F;07/04/2021;6;0,177;R
ES0031408111422004VY0F;07/04/2021;7;0,226;R
ES0031408111422004VY0F;07/04/2021;8;0,574;R
ES0031408111422004VY0F;07/04/2021;9;0,519;R
ES0031408111422004VY0F;07/04/2021;10;0,601;R
ES0031408111422004VY0F;07/04/2021;11;0,359;R
ES0031408111422004VY0F;07/04/2021;12;0,376;R
ES0031408111422004VY0F;07/04/2021;13;0,342;R
ES0031408111422004VY0F;07/04/2021;14;0,54;R
ES0031408111422004VY0F;07/04/2021;15;0,67;R
ES0031408111422004VY0F;07/04/2021;16;0,8;R
ES0031408111422004VY0F;07/04/2021;17;0,64;R
ES0031408111422004VY0F;07/04/2021;18;0,283;R
ES0031408111422004VY0F;07/04/2021;19;0,298;R
ES0031408111422004VY0F;07/04/2021;20;0,374;R
ES0031408111422004VY0F;07/04/2021;21;0,416;R
ES0031408111422004VY0F;07/04/2021;22;0,313;R
ES0031408111422004VY0F;07/04/2021;23;0,253;R
ES0031408111422004VY0F;08/04/2021;0;0,193;R
ES0031408111422004VY0F;08/04/2021;1;0,197;R
ES0031408111422004VY0F;08/04/2021;2;0,155;R
ES0031408111422004VY0F;08/04/2021;3;0,15;R
ES0031408111422004VY0F;08/04/2021;4;0,148;R
ES0031408111422004VY0F;08/04/2021;5;0,194;R
ES0031408111422004VY0F;08/04/2021;6;0,183;R
ES0031408111422004VY0F;08/04/2021;7;0,176;R
ES0031408111422004VY0F;08/04/2021;8;0,304;R
ES0031408111422004VY0F;08/04/2021;9;0,393;R
ES0031408111422004VY0F;08/04/2021;10;0,237;R
ES0031408111422004VY0F;08/04/2021;11;0,253;R
ES0031408111422004VY0F;08/04/2021;12;0,257;R
ES0031408111422004VY0F;08/04/2021;13;0,268;R
ES0031408111422004VY0F;08/04/2021;14;0,371;R
ES0031408111422004VY0F;08/04/2021;15;0,376;R
ES0031408111422004VY0F;08/04/2021;16;0,309;R
ES0031408111422004VY0F;08/04/2021;17;0,283;R
ES0031408111422004VY0F;08/04/2021;18;0,271;R
ES0031408111422004VY0F;08/04/2021;19;0,257;R
ES0031408111422004VY0F;08/04/2021;20;0,35;R
ES0031408111422004VY0F;08/04/2021;21;0,489;R
ES0031408111422004VY0F;08/04/2021;22;0,299;R
ES0031408111422004VY0F;08/04/2021;23;0,218;R
ES0031408111422004VY0F;09/04/2021;0;0,192;R
ES0031408111422004VY0F;09/04/2021;1;0,18;R
ES0031408111422004VY0F;09/04/2021;2;0,177;R
ES0031408111422004VY0F;09/04/2021;3;0,149;R
ES0031408111422004VY0F;09/04/2021;4;0,132;R
ES0031408111422004VY0F;09/04/2021;5;0,138;R
ES0031408111422004VY0F;09/04/2021;6;0,147;R
ES0031408111422004VY0F;09/04/2021;7;0,149;R
ES0031408111422004VY0F;09/04/2021;8;0,37;R
ES0031408111422004VY0F;09/04/2021;9;0,768;R
ES0031408111422004VY0F;09/04/2021;10;0,573;R
ES0031408111422004VY0F;09/04/2021;11;0,344;R
